id,municipalityId,categoryId,name,plainName,department,description,postalCode,address,phone,fax,email,contactFormUrl,officialUrl,openingHours,closedDays,reservationRequired,availableMethods,accessibility,languages,emergencyAlternative,sourceId,status,lastVerifiedAt
jp-42202-city-general,jp-42202,unknown,佐世保市役所・役場,佐世保市の代表窓口,佐世保市,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.city.sasebo.lg.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42202-housing-benefit,jp-42202,rent,佐世保市社会福祉協議会,住居確保給付金相談,佐世保市社会福祉協議会,住居確保給付金を含む住まいと生活の相談窓口です。,,佐世保市八幡町6-1,0956-23-0265,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42202-public-assistance,jp-42202,money,佐世保市福祉事務所,生活保護相談・申請,佐世保市福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,佐世保市高砂町5-1,0956-25-9734,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42202-self-reliance,jp-42202,housing,佐世保市社会福祉協議会,生活や仕事の相談,佐世保市社会福祉協議会,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,佐世保市八幡町6-1,0956-23-0265,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42203-city-general,jp-42203,unknown,島原市役所・役場,島原市の代表窓口,島原市,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.city.shimabara.lg.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42203-housing-benefit,jp-42203,rent,福祉課 保護班,住居確保給付金相談,福祉課 保護班,住居確保給付金を含む住まいと生活の相談窓口です。,,島原市上の町537,0957-63-1111,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42203-public-assistance,jp-42203,money,島原市福祉事務所,生活保護相談・申請,島原市福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,島原市上の町537,0957-62-8025,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42203-self-reliance,jp-42203,housing,福祉課 保護班,生活や仕事の相談,福祉課 保護班,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,島原市上の町537,0957-63-1111,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42204-city-general,jp-42204,unknown,諫早市役所・役場,諫早市の代表窓口,諫早市,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.city.isahaya.nagasaki.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42204-housing-benefit,jp-42204,rent,諫早くらしの相談室,住居確保給付金相談,諫早くらしの相談室,住居確保給付金を含む住まいと生活の相談窓口です。,,諫早市東小路町11-1 塩塚ビル102,0957-47-8150,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42204-public-assistance,jp-42204,money,諫早市福祉事務所,生活保護相談・申請,諫早市福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,諫早市東小路町7-1,0957-22-2389,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42204-self-reliance,jp-42204,housing,諫早くらしの相談室,生活や仕事の相談,諫早くらしの相談室,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,諫早市東小路町11-1 塩塚ビル102,0957-47-8150,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42205-city-general,jp-42205,unknown,大村市役所・役場,大村市の代表窓口,大村市,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.city.omura.nagasaki.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42205-housing-benefit,jp-42205,rent,福祉あんしんセンター,住居確保給付金相談,福祉あんしんセンター,住居確保給付金を含む住まいと生活の相談窓口です。,,大村市本町458-2 プラットおおむら3階,0957-47-8686,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42205-public-assistance,jp-42205,money,大村市福祉事務所,生活保護相談・申請,大村市福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,大村市玖島1-25,0957-53-4111,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42205-self-reliance,jp-42205,housing,福祉あんしんセンター,生活や仕事の相談,福祉あんしんセンター,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,大村市本町458-2 プラットおおむら3階,0957-47-8686,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42207-city-general,jp-42207,unknown,平戸市役所・役場,平戸市の代表窓口,平戸市,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.city.hirado.nagasaki.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42207-housing-benefit,jp-42207,rent,福祉課 生活福祉班,住居確保給付金相談,福祉課 生活福祉班,住居確保給付金を含む住まいと生活の相談窓口です。,,平戸市岩の上町1508-3,0950-22-9131,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42207-public-assistance,jp-42207,money,平戸市福祉事務所,生活保護相談・申請,平戸市福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,平戸市岩の上町1508-3,0950-22-9131,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42207-self-reliance,jp-42207,housing,福祉課 生活福祉班,生活や仕事の相談,福祉課 生活福祉班,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,平戸市岩の上町1508-3,0950-22-9131,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42208-city-general,jp-42208,unknown,松浦市役所・役場,松浦市の代表窓口,松浦市,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.city-matsuura.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42208-housing-benefit,jp-42208,rent,福祉総務係,住居確保給付金相談,福祉総務係,住居確保給付金を含む住まいと生活の相談窓口です。,,松浦市志佐町里免365,0956-72-1111,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42208-public-assistance,jp-42208,money,松浦市福祉事務所,生活保護相談・申請,松浦市福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,松浦市志佐町里免365,0956-72-4672,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42208-self-reliance,jp-42208,housing,福祉総務係,生活や仕事の相談,福祉総務係,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,松浦市志佐町里免365,0956-72-1111,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42209-city-general,jp-42209,unknown,対馬市役所・役場,対馬市の代表窓口,対馬市,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.city.tsushima.nagasaki.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42209-housing-benefit,jp-42209,rent,生活困窮者自立支援相談窓口,住居確保給付金相談,生活困窮者自立支援相談窓口,住居確保給付金を含む住まいと生活の相談窓口です。,,対馬市豊玉町仁位380,0920-58-7456,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42209-public-assistance,jp-42209,money,対馬市福祉事務所,生活保護相談・申請,対馬市福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,対馬市豊玉町仁位380,0920-58-1414,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42209-self-reliance,jp-42209,housing,生活困窮者自立支援相談窓口,生活や仕事の相談,生活困窮者自立支援相談窓口,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,対馬市豊玉町仁位380,0920-58-7456,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42210-city-general,jp-42210,unknown,壱岐市役所・役場,壱岐市の代表窓口,壱岐市,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.city.iki.nagasaki.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42210-housing-benefit,jp-42210,rent,壱岐市生活相談支援センター,住居確保給付金相談,壱岐市生活相談支援センター,住居確保給付金を含む住まいと生活の相談窓口です。,,壱岐市芦辺町諸吉大石触179-2,0920-45-0048,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42210-public-assistance,jp-42210,money,壱岐市福祉事務所,生活保護相談・申請,壱岐市福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,壱岐市郷ノ浦町本村触562,0920-48-1136,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42210-self-reliance,jp-42210,housing,壱岐市生活相談支援センター,生活や仕事の相談,壱岐市生活相談支援センター,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,壱岐市芦辺町諸吉大石触179-2,0920-45-0048,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42211-city-general,jp-42211,unknown,五島市役所・役場,五島市の代表窓口,五島市,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.city.goto.nagasaki.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42211-housing-benefit,jp-42211,rent,生活支援相談窓口,住居確保給付金相談,生活支援相談窓口,住居確保給付金を含む住まいと生活の相談窓口です。,,五島市福江町1-1,0959-78-0780,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42211-public-assistance,jp-42211,money,五島市福祉事務所,生活保護相談・申請,五島市福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,五島市福江町1-1,0959-72-6121,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42211-self-reliance,jp-42211,housing,生活支援相談窓口,生活や仕事の相談,生活支援相談窓口,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,五島市福江町1-1,0959-78-0780,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42212-city-general,jp-42212,unknown,西海市役所・役場,西海市の代表窓口,西海市,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.city.saikai.nagasaki.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42212-housing-benefit,jp-42212,rent,西海市生活支援相談室,住居確保給付金相談,西海市生活支援相談室,住居確保給付金を含む住まいと生活の相談窓口です。,,西海市大瀬戸町瀬戸板浦郷920-12,080-6557-9533,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42212-public-assistance,jp-42212,money,西海市福祉事務所,生活保護相談・申請,西海市福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,西海市大瀬戸町瀬戸樫浦郷2278-1,0959-37-0069,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42212-self-reliance,jp-42212,housing,西海市生活支援相談室,生活や仕事の相談,西海市生活支援相談室,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,西海市大瀬戸町瀬戸板浦郷920-12,080-6557-9533,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42213-city-general,jp-42213,unknown,雲仙市役所・役場,雲仙市の代表窓口,雲仙市,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.city.unzen.nagasaki.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42213-housing-benefit,jp-42213,rent,雲仙くらしの相談室,住居確保給付金相談,雲仙くらしの相談室,住居確保給付金を含む住まいと生活の相談窓口です。,,雲仙市愛野町乙493-6 愛野保健福祉センター内,0957-47-5810,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42213-public-assistance,jp-42213,money,雲仙市福祉事務所,生活保護相談・申請,雲仙市福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,雲仙市千々石町戊582,0957-36-2500,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42213-self-reliance,jp-42213,housing,雲仙くらしの相談室,生活や仕事の相談,雲仙くらしの相談室,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,雲仙市愛野町乙493-6 愛野保健福祉センター内,0957-47-5810,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42214-city-general,jp-42214,unknown,南島原市役所・役場,南島原市の代表窓口,南島原市,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.city.minamishimabara.lg.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42214-housing-benefit,jp-42214,rent,南島原市自立相談センター,住居確保給付金相談,南島原市自立相談センター,住居確保給付金を含む住まいと生活の相談窓口です。,,南島原市南有馬町乙1023,0957-73-6656,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42214-public-assistance,jp-42214,money,南島原市福祉事務所,生活保護相談・申請,南島原市福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,南島原市南有馬町乙1023,0957-73-6653,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42214-self-reliance,jp-42214,housing,南島原市自立相談センター,生活や仕事の相談,南島原市自立相談センター,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,南島原市南有馬町乙1023,0957-73-6656,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42307-city-general,jp-42307,unknown,長与町役所・役場,長与町の代表窓口,長与町,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://webtown.nagayo.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42307-housing-benefit,jp-42307,rent,長与町生活相談支援センター,住居確保給付金相談,長与町生活相談支援センター,住居確保給付金を含む住まいと生活の相談窓口です。,,西彼杵郡長与町嬉里郷431-1,095-801-5050,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42307-public-assistance,jp-42307,money,西彼福祉事務所,生活保護相談・申請,西彼福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,長崎市茂里町3-24,095-846-8955,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42307-self-reliance,jp-42307,housing,長与町生活相談支援センター,生活や仕事の相談,長与町生活相談支援センター,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,西彼杵郡長与町嬉里郷431-1,095-801-5050,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42308-city-general,jp-42308,unknown,時津町役所・役場,時津町の代表窓口,時津町,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.town.togitsu.nagasaki.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42308-housing-benefit,jp-42308,rent,時津町生活相談支援センター,住居確保給付金相談,時津町生活相談支援センター,住居確保給付金を含む住まいと生活の相談窓口です。,,西彼杵郡時津町左底郷367,095-882-0777,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42308-public-assistance,jp-42308,money,西彼福祉事務所,生活保護相談・申請,西彼福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,長崎市茂里町3-24,095-846-8955,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42308-self-reliance,jp-42308,housing,時津町生活相談支援センター,生活や仕事の相談,時津町生活相談支援センター,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,西彼杵郡時津町左底郷367,095-882-0777,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42321-city-general,jp-42321,unknown,東彼杵町役所・役場,東彼杵町の代表窓口,東彼杵町,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.town.higashisonogi.lg.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42321-housing-benefit,jp-42321,rent,くらし・しごと・家計困りごと相談室,住居確保給付金相談,くらし・しごと・家計困りごと相談室,住居確保給付金を含む住まいと生活の相談窓口です。,,東彼杵郡東彼杵町蔵本郷1808-1,0957-47-8700,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42321-public-assistance,jp-42321,money,東彼・北松福祉事務所,生活保護相談・申請,東彼・北松福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,佐世保市天満町1-27,0956-22-3211,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42321-self-reliance,jp-42321,housing,くらし・しごと・家計困りごと相談室,生活や仕事の相談,くらし・しごと・家計困りごと相談室,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,東彼杵郡東彼杵町蔵本郷1808-1,0957-47-8700,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42322-city-general,jp-42322,unknown,川棚町役所・役場,川棚町の代表窓口,川棚町,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.kawatana.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42322-housing-benefit,jp-42322,rent,くらし・しごと・家計困りごと相談室,住居確保給付金相談,くらし・しごと・家計困りごと相談室,住居確保給付金を含む住まいと生活の相談窓口です。,,東彼杵郡川棚町栄町37-2,0956-82-6564,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42322-public-assistance,jp-42322,money,東彼・北松福祉事務所,生活保護相談・申請,東彼・北松福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,佐世保市天満町1-27,0956-22-3211,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42322-self-reliance,jp-42322,housing,くらし・しごと・家計困りごと相談室,生活や仕事の相談,くらし・しごと・家計困りごと相談室,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,東彼杵郡川棚町栄町37-2,0956-82-6564,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42323-city-general,jp-42323,unknown,波佐見町役所・役場,波佐見町の代表窓口,波佐見町,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.town.hasami.lg.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42323-housing-benefit,jp-42323,rent,くらしとしごとサポートセンター,住居確保給付金相談,くらしとしごとサポートセンター,住居確保給付金を含む住まいと生活の相談窓口です。,,東彼杵郡波佐見町長野郷173-2,0956-85-2240,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42323-public-assistance,jp-42323,money,東彼・北松福祉事務所,生活保護相談・申請,東彼・北松福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,佐世保市天満町1-27,0956-22-3211,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42323-self-reliance,jp-42323,housing,くらしとしごとサポートセンター,生活や仕事の相談,くらしとしごとサポートセンター,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,東彼杵郡波佐見町長野郷173-2,0956-85-2240,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42383-city-general,jp-42383,unknown,小値賀町役所・役場,小値賀町の代表窓口,小値賀町,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.town.ojika.lg.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42383-housing-benefit,jp-42383,rent,生活支援係,住居確保給付金相談,生活支援係,住居確保給付金を含む住まいと生活の相談窓口です。,,北松浦郡小値賀町笛吹郷2376-1,0959-56-3111,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42383-public-assistance,jp-42383,money,小値賀町福祉事務所,生活保護相談・申請,小値賀町福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,北松浦郡小値賀町笛吹郷2376-1,0959-56-3111,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42383-self-reliance,jp-42383,housing,生活支援係,生活や仕事の相談,生活支援係,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,北松浦郡小値賀町笛吹郷2376-1,0959-56-3111,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42391-city-general,jp-42391,unknown,佐々町役所・役場,佐々町の代表窓口,佐々町,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://www.sazacho-nagasaki.jp/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42391-housing-benefit,jp-42391,rent,佐々町総合相談支援センター,住居確保給付金相談,佐々町総合相談支援センター,住居確保給付金を含む住まいと生活の相談窓口です。,,北松浦郡佐々町市場免23-1,0956-63-5900,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42391-public-assistance,jp-42391,money,東彼・北松福祉事務所,生活保護相談・申請,東彼・北松福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,佐世保市天満町1-27,0956-22-3211,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
jp-42391-self-reliance,jp-42391,housing,佐々町総合相談支援センター,生活や仕事の相談,佐々町総合相談支援センター,生活や仕事などの困りごとを相談できる自立相談支援機関です。,,北松浦郡佐々町市場免23-1,0956-63-5900,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-self-reliance,published,2026-07-27
jp-42411-city-general,jp-42411,unknown,新上五島町役所・役場,新上五島町の代表窓口,新上五島町,担当窓口が分からない場合の自治体公式案内です.,,,,,,,https://official.shinkamigoto.net/,,,,電話・来所,,,,source-nagasaki-municipal-links,published,2026-07-27
jp-42411-housing-benefit,jp-42411,rent,生活支援相談窓口 en（エン）ダッシュ！,住居確保給付金相談,生活支援相談窓口 en（エン）ダッシュ！,住居確保給付金を含む住まいと生活の相談窓口です。,,南松浦郡新上五島町浦桑郷348-1,0959-54-2131,,,,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/fukushi/shakaifukushi/hogo-jiritsu/,,,,電話・来所,,,,source-nagasaki-housing-benefit,published,2026-07-27
jp-42411-public-assistance,jp-42411,money,上五島福祉事務所,生活保護相談・申請,上五島福祉事務所,生活保護の相談・申請を受け付ける福祉事務所です。,,南松浦郡新上五島町浦桑郷348-1,0959-54-2131,,,,https://www.pref.nagasaki.jp/uploads/2025/02/1740617565.pdf,,,,電話・来所,,,,source-nagasaki-public-assistance,published,2026-07-27
